%time,field.data
660718000000,4.91628552872
660804000000,4.88601293613
660817000000,4.87361807708
660904000000,4.76884838247
660918000000,4.79437235017
661004000000,4.60402209137
661017000000,4.68270488132
661105000000,4.56198795387
661117000000,4.56198795387
661205000000,4.53085104776
661217000000,4.47791438987
661304000000,4.40331203333
661317000000,4.35429029795
661404000000,4.28140737684
661418000000,4.28140737684
661504000000,4.09722260096
661517000000,4.10721587159
661605000000,3.90367380384
661617000000,3.90367380384
661704000000,3.78433672582
661717000000,3.7182428054
661804000000,3.61263343079
661817000000,3.60375494615
661905000000,3.45029679527
661917000000,3.43380497315
662004000000,3.29217876475
662017000000,3.28271686751
662105000000,3.16772252779
662117000000,3.12994621296
662204000000,3.04827517229
662218000000,3.04827517229
662304000000,2.91963136147
662317000000,2.90187460695
662405000000,2.84826429587
662417000000,2.81266842844
662504000000,2.75493271075
662517000000,2.78688486173
662605000000,2.70656845656
662617000000,2.70656845656
662707000000,2.69683412191
662717000000,2.69683412191
662804000000,2.75735046566
662818000000,2.77232357259
662905000000,2.86497419475
662918000000,2.86961605704
663006000000,3.03557925898
663018000000,3.02834984097
663106000000,3.19150900174
663117000000,3.19150900174
663205000000,3.28118813445
663217000000,3.28825570961
663304000000,3.45681629594
663318000000,3.4773681287
663405000000,3.69847919137
663418000000,3.69847919137
663504000000,3.95725617414
663517000000,3.97622950074
663604000000,4.16725786104
663617000000,4.19161796804
663704000000,4.35817480538
663718000000,4.36241443856
663804000000,4.71145761607
663817000000,4.73390765579
663904000000,5.15017541094
663917000000,5.14623394137
664004000000,5.53288481523
664017000000,5.64920762925
664104000000,6.00354507758
664117000000,6.22556699712
664205000000,6.62597788174
664218000000,6.62597788174
664305000000,7.31616614815
664317000000,7.47029871211
664405000000,8.03209907071
664417000000,8.20637979743
664505000000,8.87251813447
664517000000,8.87938104275
664604000000,9.704506601
664618000000,9.83541119492
664705000000,10.4938997876
664717000000,10.7113343592
664804000000,11.1508694356
664818000000,11.156696469
664905000000,11.7578838756
664918000000,11.7727862474
665004000000,12.3512414777
665018000000,12.3534205882
665104000000,13.2121653984
665118000000,13.0632704026
665205000000,13.6373677804
665217000000,13.8301971796
665305000000,13.9766667749
665317000000,13.9763065758
665404000000,14.0872109536
665417000000,14.2643770376
665505000000,14.3487830099
665517000000,14.444946265
665605000000,14.5232194752
665617000000,14.5147525244
665704000000,14.756731167
665718000000,14.756731167
665805000000,14.4167991226
665817000000,14.4806559224
665904000000,14.335116082
665917000000,14.3513794767
666004000000,14.364497164
666017000000,14.3231626448
666108000000,14.4692582921
666117000000,14.4692582921
666207000000,14.5156511469
666217000000,14.5436677304
666308000000,14.6401986014
666317000000,14.6758569757
666407000000,14.7793698497
666418000000,14.7793698497
666508000000,14.8918198369
666518000000,14.9416471946
666608000000,15.1635742024
666617000000,15.1635742024
666705000000,15.4237441283
666717000000,15.4896765089
666805000000,15.748642315
666817000000,15.8150477832
666904000000,15.94045423
666918000000,16.009117591
667005000000,16.2789285007
667019000000,16.2435851281
667106000000,16.5989880986
667118000000,16.5791884757
667206000000,16.596580294
667218000000,16.6539106449
667307000000,16.519696712
667317000000,16.5560734052
667405000000,16.38893596
667417000000,16.399706747
667507000000,16.238257092
667517000000,16.228097185
667607000000,16.0854679612
667618000000,16.0723782582
667704000000,16.0228578107
667717000000,16.0228578107
667804000000,16.0123576915
667817000000,15.9861361313
667904000000,16.0113800845
667918000000,15.9908130951
668005000000,16.077451487
668018000000,16.077451487
668105000000,16.1154001609
668117000000,16.1808497462
668205000000,16.3330272521
668217000000,16.3113354047
668305000000,16.5909106215
668317000000,16.681517054
668404000000,16.9518747663
668417000000,16.946078442
668504000000,17.204671793
668517000000,17.2606177755
668604000000,17.6969212289
668617000000,17.6819853433
668705000000,18.0547667518
668718000000,18.1764629102
668804000000,18.0978874128
668818000000,18.0879872999
668904000000,17.9078571303
668918000000,17.91320865
669004000000,17.9009110713
669018000000,17.6933453881
669105000000,17.6980946537
669118000000,17.6980946537
669204000000,17.3266274924
669217000000,17.3199131324
669304000000,16.9654490024
669317000000,16.9654490024
669405000000,16.7582157433
669417000000,16.6529318452
669505000000,16.5306767054
669518000000,16.5306767054
669604000000,16.2110410558
669617000000,16.162213171
669705000000,15.8722939596
669717000000,15.8114832972
669804000000,15.4976252186
669817000000,15.4249569457
669904000000,15.1627301878
669917000000,15.1542982287
670004000000,14.8309874163
670017000000,14.780427634
670104000000,14.3560757254
670118000000,14.3560757254
670208000000,14.0287313717
670217000000,13.9535637436
670305000000,13.6330800277
670317000000,13.6279043247
670405000000,13.3323761487
670417000000,13.2699059812
670504000000,13.0078470516
670517000000,12.9484816629
670604000000,12.7311886355
670618000000,12.6814815606
670704000000,12.4180741893
670718000000,12.4180741893
670804000000,12.3094079475
670818000000,12.2466304674
670906000000,12.2214169202
670917000000,12.2491581021
671004000000,12.221656722
671017000000,12.2697000209
671106000000,12.3797514581
671118000000,12.4231843356
671206000000,12.7731089425
671217000000,12.8274904751
671306000000,13.0113289906
671317000000,13.0113289906
671405000000,13.4186593641
671417000000,13.4186593641
671510000000,14.0775616774
671518000000,14.1096988298
671605000000,14.3361345846
671617000000,14.452911085
671707000000,14.6614123509
671717000000,14.7282257272
671804000000,14.8473926244
671817000000,14.8535265378
671904000000,15.0145635527
671917000000,15.0145635527
672008000000,15.3353409155
672018000000,15.1094605621
672107000000,15.1284163757
672118000000,15.16013917
672205000000,15.176287554
672218000000,15.176287554
672304000000,14.9884965668
672317000000,15.0169562076
672404000000,14.9922000001
672417000000,14.9241527901
672504000000,15.1053908116
672517000000,15.1053908116
672608000000,14.9775440054
672617000000,15.1562174662
672704000000,14.9918164711
672717000000,14.9016265787
672804000000,14.8542187603
672818000000,14.8691598806
672904000000,14.9976491105
672917000000,14.8567757834
673004000000,14.7203539716
673018000000,14.8994531463
673104000000,14.7160411377
673119000000,14.7160411377
673204000000,14.6193028519
673218000000,14.577847194
673306000000,14.6386687633
673317000000,14.6386687633
673406000000,14.5044881769
673417000000,14.4992305282
673505000000,14.4457689299
673518000000,14.358133638
673604000000,14.2966491679
673617000000,14.3806202096
673708000000,14.5102758625
673717000000,14.4239429015
673804000000,14.6649156725
673818000000,14.6982344618
673905000000,14.6734757577
673917000000,14.8331580042
674004000000,14.9657903188
674017000000,14.9685365291
674104000000,15.291246908
674118000000,15.3871691503
674205000000,15.8738498987
674217000000,15.8738498987
674305000000,15.8876929946
674317000000,15.9488761243
674405000000,16.1446262436
674417000000,16.1276612997
674505000000,16.7473084652
674517000000,16.6660122651
674605000000,16.7023244835
674617000000,16.8957208499
674704000000,16.8547818071
674718000000,16.9033932577
674804000000,17.2011474784
674819000000,16.9946610779
674905000000,17.1488731113
674917000000,17.0833269957
675005000000,16.7844352127
675018000000,16.6997500151
675104000000,16.6932016729
675117000000,16.4562190244
675204000000,16.4358887567
675217000000,16.4265240331
675304000000,16.1266035817
675318000000,16.1013683957
675404000000,16.0675286408
675417000000,15.922309633
675504000000,15.8037729546
675517000000,15.8445485053
675606000000,15.52646306
675617000000,15.5076261629
675705000000,15.4866591051
675717000000,15.4011283313
675805000000,15.3075198289
675817000000,15.3075198289
675904000000,15.1784900902
675917000000,15.1784900902
676004000000,15.2225080769
676018000000,15.2700996325
676105000000,15.1578383802
676117000000,15.1578383802
676205000000,15.2202948769
676217000000,15.1552578067
676305000000,15.197253544
676317000000,15.197253544
676405000000,15.2491425791
676417000000,15.1442554188
676505000000,15.3815215936
676517000000,15.3815215936
676608000000,15.3207585478
676617000000,15.3501752865
676707000000,15.398278082
676717000000,15.3101797252
676805000000,15.321569271
676817000000,15.321569271
676904000000,15.0875368149
676917000000,15.2058807165
677008000000,15.2594231341
677017000000,15.1049075443
677104000000,14.9937955212
677118000000,14.9937955212
677205000000,14.9260768488
677217000000,14.8988825274
677305000000,14.8441730639
677317000000,14.8441730639
677406000000,14.7319912266
677418000000,14.5666198301
677505000000,14.6424810166
677517000000,14.830085031
677605000000,14.8552640081
677617000000,14.8552640081
677705000000,15.0474387106
677718000000,14.9835673345
677805000000,14.8261267342
677818000000,15.0030671457
677904000000,15.1506123397
677917000000,15.1506123397
678005000000,15.1202893438
678017000000,15.1302027974
678105000000,15.2593067336
678117000000,15.2593067336
678205000000,15.2850147688
678218000000,15.4523478845
678305000000,15.331978974
678317000000,15.1668816928
678405000000,15.3166615335
678417000000,15.3166615335
678504000000,14.9939675175
678518000000,15.1170765421
678604000000,15.108713919
678617000000,14.9240101578
678705000000,15.0574338539
678717000000,15.0574338539
678805000000,14.7154407391
678817000000,14.8359638239
678905000000,14.9774578854
678917000000,14.8293784055
679005000000,14.7687514388
679018000000,14.9302431152
679104000000,14.8809332584
679117000000,15.0427432237
679205000000,15.351516004
679217000000,15.2551727652
679304000000,15.2601662621
679317000000,15.245963876
679404000000,15.729070189
679417000000,15.9419607052
679505000000,16.0709927526
679519000000,16.2607134112
679606000000,16.3969521623
679617000000,16.2007745482
679704000000,16.6700633765
679717000000,16.5037041338
679805000000,16.6498873445
679817000000,16.6869156647
679905000000,16.6903252213
679917000000,16.5010437089
680004000000,16.5743457128
680018000000,16.6274811828
680105000000,16.4077434719
680118000000,16.467364584
680204000000,15.9679868243
680218000000,15.9961123816
680306000000,15.9046275642
680317000000,15.94507836
680404000000,15.6782066377
680418000000,15.7656642376
680504000000,15.2352375942
680518000000,15.2609106355
680604000000,15.2772827928
680617000000,15.2772827928
680704000000,15.1860398741
680717000000,15.1625704352
680805000000,15.2237793853
680817000000,15.0871863401
680905000000,15.6570748381
680917000000,15.4955982714
681006000000,15.6616037615
681017000000,15.805176767
681104000000,15.807842974
681117000000,15.9234823432
681204000000,16.2288725889
681217000000,16.4124672483
681305000000,16.7964918581
681317000000,16.7508663877
681404000000,16.9072535493
681418000000,16.7755987889
681505000000,17.3766079213
681517000000,17.2069357086
681606000000,17.6810679144
681617000000,17.6121387336
681704000000,17.6124607947
681717000000,17.7508055276
681805000000,17.8316338046
681817000000,17.6373544154
681906000000,18.0204151669
681917000000,17.9313939866
682005000000,17.9292660188
682017000000,17.9292660188
682104000000,17.5268100293
682118000000,17.5906743805
682205000000,17.46604027
682217000000,17.46604027
682305000000,17.4849674737
682317000000,17.3609881308
682405000000,17.1489998101
682418000000,17.2013287302
682505000000,16.713631674
682517000000,16.713631674
682605000000,16.8469327241
682618000000,16.7129980185
682706000000,16.8619931119
682718000000,16.9091350944
682804000000,16.6489075109
682817000000,16.9261514896
682905000000,17.1910929177
682917000000,17.0041502783
683006000000,17.352253968
683017000000,17.352253968
683104000000,17.6176879055
683117000000,17.6176879055
683206000000,17.7512803475
683217000000,17.9053122836
683304000000,18.2196364862
683317000000,18.2330077665
683405000000,18.775094109
683417000000,18.6675345979
683505000000,18.8095289779
683517000000,18.8095289779
683606000000,19.0833274353
683617000000,19.2492167994
683706000000,19.6393303322
683717000000,19.4796127084
683804000000,19.8834738996
683818000000,19.858550773
683906000000,19.6430225781
683917000000,19.7884888164
684005000000,19.9331667528
684018000000,19.9331667528
684105000000,20.0951022347
684118000000,19.9926882475
684205000000,19.9791317955
684218000000,20.0299392603
684305000000,19.693220989
684318000000,19.7680294006
684404000000,19.6797784107
684417000000,19.5426839847
684504000000,19.5655454694
684517000000,19.6335970289
684605000000,19.4963386567
684617000000,19.4963386567
684705000000,19.3902747354
684718000000,19.2042938301
684805000000,19.6496021374
684817000000,19.4908570135
684905000000,19.780295524
684917000000,19.8429017408
685005000000,19.9525508526
685018000000,19.9525508526
685106000000,20.1329381168
685118000000,20.1329381168
685205000000,20.4233200861
685218000000,20.4233200861
685305000000,20.6618930006
685317000000,20.779006839
685406000000,20.7638322663
685418000000,20.7409891751
685505000000,21.2651808464
685518000000,21.1251739455
685605000000,21.4427477296
685617000000,21.4427477296
685705000000,21.4854225727
685717000000,21.4854225727
685805000000,21.6623435702
685817000000,21.8245616354
685905000000,21.9770334469
685918000000,21.9384552878
686004000000,22.0922680846
686017000000,22.1565125247
686105000000,21.9893920238
686117000000,22.1176519009
686204000000,22.2954468927
686217000000,22.1716442766
686305000000,22.3158704138
686318000000,22.3831082561
686404000000,22.4843925072
686417000000,22.4246524843
686504000000,22.359191295
686517000000,22.4513323758
686605000000,22.2892380653
686617000000,22.2091677133
686704000000,22.557097473
686717000000,22.4209360548
686805000000,22.57742369
686817000000,22.6476930332
686905000000,22.4720851286
686917000000,22.6252972554
687005000000,22.6094192243
687017000000,22.7271024073
687105000000,22.8637311286
687117000000,22.7084706582
687205000000,22.9416094521
687217000000,22.9956773165
687305000000,23.0402846368
687317000000,23.0402846368
687405000000,22.9106355957
687417000000,22.9771394196
687504000000,22.9526290575
687517000000,23.0298842247
687604000000,23.0716347071
687617000000,22.9654392379
687704000000,22.9979497257
687717000000,22.9124803022
687804000000,22.8133111951
687817000000,22.8721546931
687904000000,22.6629161794
687917000000,22.54524071
688006000000,22.6302263346
688017000000,22.6302263346
688105000000,22.4888993402
688117000000,22.5361730616
688204000000,22.4414163617
688218000000,22.374043467
688304000000,22.2314465339
688318000000,22.2314465339
688404000000,21.936432525
688417000000,21.9533982695
688504000000,21.748880341
688517000000,21.6668996435
688604000000,21.5887413102
688617000000,21.6071847369
688704000000,21.3821033456
688718000000,21.4098391951
688805000000,21.2459409295
688817000000,21.2056361659
688904000000,20.8748538795
688918000000,20.8959499791
689004000000,20.479736063
689019000000,20.479736063
689104000000,20.4407782434
689117000000,20.2955074059
689205000000,20.1498607859
689217000000,20.0635642473
689305000000,19.8613272482
689317000000,19.8613272482
689406000000,19.5377083259
689418000000,19.5766622939
689504000000,19.186042959
689517000000,19.2107781449
689604000000,18.8363417847
689617000000,18.8199133556
689705000000,18.5748823327
689717000000,18.5622961046
689804000000,18.3864041783
689817000000,18.2881617159
689904000000,18.0603735931
689917000000,18.0603735931
690005000000,17.6193855542
690018000000,17.6670576152
690105000000,17.2179654806
690117000000,17.2179654806
690205000000,16.9396457358
690218000000,16.8186580376
690304000000,16.7127671286
690317000000,16.7016254407
690404000000,16.4851937672
690418000000,16.3832494251
690504000000,16.0702164662
690517000000,16.1136071112
690607000000,15.6868082116
690617000000,15.6868082116
690704000000,15.3641143817
690718000000,15.2724187709
690804000000,15.0336142944
690818000000,15.0100268146
690904000000,14.8243767846
690917000000,14.7195492853
691004000000,14.4515356287
691017000000,14.4515356287
691104000000,14.0612027417
691118000000,14.0676618265
691206000000,13.6923694171
691217000000,13.6536467818
691304000000,13.3835775257
691317000000,13.2751414372
691406000000,13.0509706128
691417000000,13.0509706128
691506000000,12.7262279531
691517000000,12.7262279531
691606000000,12.383198542
691617000000,12.383198542
691705000000,11.9916858041
691717000000,11.9916858041
691805000000,11.5807725343
691817000000,11.5807725343
691904000000,11.2201640099
691917000000,11.2009417244
692006000000,10.8885044564
692017000000,10.8775435041
692104000000,10.5912472452
692118000000,10.5768970101
692205000000,10.259702453
692217000000,10.2510690913
692312000000,9.88838631882
692318000000,9.87998208661
692411000000,9.60284855894
692417000000,9.51645975591
692504000000,9.21737694969
692517000000,9.11927795257
692604000000,8.83390667681
692619000000,8.73798982249
692704000000,8.4312996429
692717000000,8.33223615485
692804000000,8.06676319645
692818000000,8.06676319645
692904000000,7.63067917496
692921000000,7.63137708671
693004000000,7.31966995857
693021000000,7.25936038768
693104000000,6.9771183508
693121000000,6.89263454599
693204000000,6.62066831871
693217000000,6.54629571925
693304000000,6.27536986844
693323000000,6.20577635269
693404000000,5.8948676878
693421000000,5.84741282831
693504000000,5.56092929337
693522000000,5.49493527707
693604000000,5.25456514187
693617000000,5.25997142845
693704000000,5.04918643539
693722000000,4.97207401238
693804000000,4.76438548605
693822000000,4.70757478753
693904000000,4.53502276665
693917000000,4.45102826292
694004000000,4.30113708293
694017000000,4.26955305857
694104000000,4.10952392182
694118000000,4.10727093095
694204000000,3.93871263574
694217000000,3.93831639415
694304000000,3.83133421183
694317000000,3.83133421183
694404000000,3.73783613131
694418000000,3.73965404652
694504000000,3.70403691984
694518000000,3.67651069396
694604000000,3.71822021367
694618000000,3.74086066741
694704000000,3.75430482978
694718000000,3.77397290947
694804000000,3.769808729
694817000000,3.80591996872
694904000000,3.85362984143
694919000000,3.86296031671
695004000000,3.92506888728
695017000000,3.95581584303
695104000000,4.00167462245
695117000000,4.01334104203
695204000000,4.101744854
695217000000,4.09146856357
695304000000,4.21152338247
695317000000,4.21411936661
695404000000,4.25686649927
695418000000,4.26760749734
695504000000,4.364462921
695517000000,4.37866780651
695604000000,4.45356278328
695618000000,4.4694253923
695704000000,4.5389726297
695718000000,4.53047933721
695804000000,4.68828099698
695818000000,4.68192637104
695904000000,4.84045331258
695917000000,4.85108588331
696004000000,5.17404602863
696018000000,5.16561734292
696104000000,5.51836646074
696117000000,5.60051594721
696204000000,5.96698843503
696218000000,6.11482813172
696304000000,6.60740627813
696317000000,6.5964807466
696404000000,7.23599449924
696418000000,7.35819144312
696504000000,8.13510937758
696517000000,8.13510937758
696604000000,8.78930093254
696618000000,8.99980493789
696704000000,9.55908648166
696717000000,9.72662916875
696804000000,10.3087230213
696817000000,10.4042169922
696904000000,11.093844651
696917000000,11.08937786
697004000000,11.6596930277
697017000000,11.6273556378
697104000000,12.1610463448
697117000000,12.457169033
697204000000,12.5083672814
697217000000,12.7982154069
697304000000,12.907484783
697317000000,13.159859646
697404000000,13.1948587621
697417000000,13.4429367738
697504000000,13.5463771176
697517000000,13.7197753844
697604000000,13.9169312972
697617000000,13.8538984701
697704000000,14.3099804215
697717000000,14.0342808088
697804000000,14.520279403
697817000000,14.4085478281
697904000000,14.1812256123
697918000000,14.2848848785
698004000000,13.8099144774
698018000000,13.8099144774
698104000000,13.636620809
698118000000,13.6005514703
698204000000,13.5867607213
698219000000,13.5256535558
698304000000,13.5782997984
698318000000,13.5462888193
698404000000,13.5577980501
698418000000,13.5395405832
698504000000,13.5584585989
698517000000,13.5584585989
698604000000,13.6104449384
698618000000,13.6104449384
698704000000,13.7291800958
698718000000,13.7776534397
698805000000,13.9785773457
698817000000,14.0472557168
698904000000,14.3531747307
698919000000,14.3805646172
699006000000,14.6639354582
699018000000,14.7738969681
699104000000,15.0515358352
699117000000,15.1498473435
699206000000,15.5936494093
699217000000,15.5936494093
699305000000,16.2179202104
699317000000,16.2845270499
699405000000,16.8461704821
699419000000,16.9665810367
699504000000,17.5406384205
699517000000,17.782102415
699604000000,17.9287044424
699617000000,18.1806410286
699704000000,18.330411959
699718000000,18.2826097187
699804000000,18.4075863751
699818000000,18.4075863751
699904000000,18.4944093778
699917000000,18.3240603678
700004000000,18.5052631502
700017000000,18.3398934377
700104000000,18.2843573218
700117000000,18.3367033677
700204000000,18.1792062694
700217000000,18.1792062694
700304000000,18.1505336651
700318000000,18.1596930545
700404000000,18.1725722354
700418000000,18.1815245423
700504000000,18.2133033591
700517000000,18.2123710486
700604000000,18.2734211505
700617000000,18.2405437375
700705000000,18.293472272
700717000000,18.293472272
700804000000,18.2389837896
700819000000,18.2467522223
700904000000,18.2201046181
700917000000,18.2251442227
701004000000,18.1784683046
701017000000,18.1734405152
701104000000,18.0914375084
701118000000,18.0914375084
701204000000,18.059553195
701217000000,18.010241
701304000000,17.9475006408
701318000000,17.879548044
701404000000,17.7775426655
701417000000,17.7476972776
701504000000,17.6576702269
701517000000,17.665031038
701604000000,17.4942014432
701617000000,17.4990504688
