%time,field.data
628524000000,40.0687525189
628623000000,40.083772649
628723000000,40.1214950803
628823000000,40.1972621865
628923000000,40.1381541223
629023000000,40.1637646515
629123000000,40.2403146992
629223000000,40.201621807
629323000000,40.2156601425
629423000000,40.2243126643
629524000000,40.1782416348
629623000000,40.1733727858
629723000000,40.2183017368
629824000000,40.1843658544
629923000000,40.0958537729
630023000000,40.1202792536
630123000000,40.0684790127
630223000000,39.9533203475
630323000000,39.9667731159
630423000000,39.9106819059
630523000000,39.8552504095
630623000000,39.7468908153
630723000000,39.7379793777
630824000000,39.6667743622
630923000000,39.57355337
631023000000,39.5075788676
631123000000,39.4970297094
631223000000,39.3483779027
631323000000,39.3027892044
631423000000,39.1998030444
631523000000,39.1193692232
631623000000,39.040914508
631723000000,38.9417221535
631822000000,38.8467694142
631923000000,38.7600244603
632023000000,38.6667166835
632123000000,38.5859738206
632224000000,38.4612970228
632323000000,38.401449367
632423000000,38.3108341602
632524000000,38.1763019039
632623000000,38.1189760619
632723000000,38.0069407182
632824000000,37.8732491469
632923000000,37.7690268834
633023000000,37.6779039996
633124000000,37.6017248677
633223000000,37.5025602064
633323000000,37.4050628937
633423000000,37.30469716
633523000000,37.2223691683
633624000000,37.1121647554
633723000000,36.9947270408
633823000000,36.9355891206
633923000000,36.8220904665
634023000000,36.7164960129
634123000000,36.6675337417
634223000000,36.5677829636
634323000000,36.4781027169
634423000000,36.3663017393
634523000000,36.2884131866
634623000000,36.2204355521
634723000000,36.1168484441
634823000000,36.0377389505
634923000000,35.9749262605
635023000000,35.8704978298
635123000000,35.7727056114
635223000000,35.6293048213
635323000000,35.4453196841
635423000000,35.1940674144
635524000000,34.9007831152
635623000000,34.5287188661
635724000000,34.1168112562
635823000000,33.644068782
635923000000,33.112237805
636023000000,32.5287281604
636123000000,31.8178399925
636223000000,31.1013673878
636323000000,30.3678285592
636423000000,29.603371874
636523000000,28.9588186928
636623000000,28.0634910247
636723000000,27.3593927871
636823000000,26.553827755
636923000000,25.8577680083
637024000000,25.1068644559
637123000000,24.3128940748
637224000000,23.2784556751
637324000000,22.600567206
637423000000,21.7753125149
637523000000,20.881877941
637624000000,20.0036374283
637724000000,19.1982492652
637823000000,18.4132388626
637923000000,17.4765984162
638023000000,16.7380938997
638126000000,15.9468958771
638223000000,15.0735779457
638323000000,14.1626858759
638424000000,13.3152659714
638523000000,12.6693173475
638623000000,11.7887532269
638723000000,11.1172623591
638823000000,10.4757235985
638923000000,9.7307564884
639024000000,9.11018830897
639123000000,8.59003577331
639223000000,8.06931103326
639323000000,7.67971774177
639423000000,7.2975031915
639523000000,6.87410804712
639624000000,6.44127571061
639723000000,6.11379375165
639823000000,5.70153150723
639923000000,5.27637186011
640023000000,4.72777035023
640123000000,4.19202419261
640223000000,3.53539404151
640324000000,2.96070160637
640423000000,2.44380955327
640523000000,2.04138825937
640623000000,1.67448059393
640724000000,1.40451871308
640823000000,1.18115203216
640923000000,1.13823328579
641023000000,1.15112361199
641123000000,1.14301717857
641223000000,1.3782642329
641323000000,1.63833927012
641423000000,1.80007409978
641523000000,1.93212549162
641624000000,2.24001206869
641723000000,2.42910195881
641823000000,2.54440147973
641923000000,2.77840076742
642023000000,2.8926945759
642123000000,3.08521971902
642223000000,3.30253200469
642323000000,3.40644782392
642423000000,3.58443980856
642524000000,3.72814811615
642624000000,3.85036150881
642723000000,3.96724851556
642824000000,4.08260259766
642923000000,4.16607489491
643023000000,4.28252320814
643123000000,4.38577939431
643224000000,4.40420968875
643323000000,4.45752044944
643424000000,4.6078077612
643523000000,4.61524083812
643623000000,4.67749132513
643723000000,4.78162839563
643823000000,4.81374157644
643924000000,4.82636994126
644024000000,4.88725261621
644123000000,4.92086050503
644223000000,4.96239916402
644324000000,4.94978306753
644423000000,4.96770189607
644523000000,5.02528178518
644623000000,5.03678745383
644723000000,5.05940888298
644823000000,5.06970871167
644923000000,5.02763926724
645024000000,5.00459696861
645123000000,5.03689594765
645223000000,5.01937572401
645323000000,4.91054904924
645424000000,4.99085551531
645523000000,4.9735842599
645624000000,4.91882838899
645724000000,4.92250813987
645824000000,4.86651098711
645923000000,4.75138249093
646023000000,4.74822364502
646123000000,4.75765797683
646223000000,4.64629919641
646324000000,4.58730466367
646424000000,4.63127719214
646523000000,4.54292510788
646623000000,4.49730208985
646723000000,4.45955808926
646823000000,4.3428577523
646924000000,4.3249277507
647024000000,4.30798764708
647123000000,4.19902577471
647223000000,4.14845793276
647323000000,4.09829942406
647423000000,4.02704246857
647524000000,3.94195724467
647623000000,3.86879147436
647723000000,3.78140716306
647823000000,3.72045331478
647924000000,3.63525246856
648024000000,3.50778941382
648123000000,3.42433832497
648223000000,3.37745974209
648324000000,3.26993112472
648423000000,3.09835054491
648523000000,2.953540109
648623000000,2.67745622472
648723000000,2.37141354232
648823000000,2.06172314554
648923000000,1.74079711264
649023000000,1.2580219997
649123000000,1.20704120123
649223000000,1.32437441569
649323000000,1.77068845472
649423000000,2.07827269544
649523000000,2.60288421257
649623000000,3.15562875691
649724000000,3.68354679161
649823000000,4.20976778811
649923000000,4.85957027286
650023000000,5.43541128343
650123000000,6.05681948448
650223000000,6.63960492764
650323000000,7.2524011466
650423000000,7.98688445474
650523000000,8.69824327036
650623000000,9.29102862627
650723000000,10.0186868949
650823000000,10.7372119799
650923000000,11.4008548426
651023000000,12.2488951065
651123000000,12.8582572118
651223000000,13.7706094525
651323000000,14.4788906676
651423000000,15.221828806
651523000000,16.121383911
651623000000,16.8356972898
651723000000,17.6024995797
651825000000,18.4895756396
651923000000,19.2873279312
652023000000,20.1053657109
652123000000,21.0380812343
652223000000,21.5883787841
652323000000,22.4931937645
652423000000,23.1961491098
652523000000,23.868029251
652623000000,24.4309203454
652723000000,24.9787353732
652823000000,25.5198716894
652923000000,25.8834086762
653023000000,26.2657336736
653123000000,26.7066648143
653223000000,27.1538944869
653323000000,27.486720182
653423000000,28.0852785062
653523000000,28.7621173659
653623000000,29.4740914529
653723000000,30.380226253
653824000000,31.2857300131
653923000000,32.1177357514
654023000000,33.1888827593
654123000000,34.0748531578
654223000000,35.0249001967
654324000000,35.9918803078
654423000000,36.8841224584
654523000000,37.6495859626
654623000000,38.3794774
654724000000,38.9302991346
654823000000,39.3332895115
654923000000,39.5981638193
655023000000,39.645274488
655124000000,39.579519034
655223000000,39.4444760248
655323000000,39.3905731588
655424000000,39.405374524
655524000000,39.8590172477
655623000000,40.4332669881
655724000000,41.068726166
655823000000,41.9422584126
655923000000,42.79833953
656023000000,43.6546516266
656124000000,44.6906212038
656224000000,45.7805744995
656323000000,46.7001108605
656423000000,47.6173569364
656523000000,48.4390895092
656623000000,49.3005240024
656723000000,50.0884582195
656823000000,50.8894712661
656923000000,51.7974939431
657024000000,52.5207537784
657124000000,53.1830876558
657224000000,53.7985333766
657323000000,54.2315294131
657423000000,54.7517184956
657523000000,55.2322852198
657624000000,55.7107238576
657724000000,56.2060345424
657823000000,56.6381830338
657923000000,57.0989711816
658023000000,57.5369928274
658123000000,57.9469084686
658223000000,58.3363338089
658323000000,58.6809695232
658423000000,59.0532204253
658523000000,59.4474849578
658623000000,59.6707985973
658723000000,59.9700833084
658824000000,60.1804499373
658923000000,60.4779882867
659023000000,60.7179375079
659123000000,60.9607420151
659223000000,61.1737791093
659323000000,61.3340619929
659424000000,61.5183147602
659523000000,61.6811863412
659623000000,61.8250666172
659723000000,61.9941685805
659823000000,62.115752735
659923000000,62.2082770367
660023000000,62.3186844897
660123000000,62.4417642934
660223000000,62.5284143889
660323000000,62.639157225
660423000000,62.7190363754
660523000000,62.7382677505
660623000000,62.7276218216
660723000000,62.8493345106
660823000000,62.8430957526
660923000000,62.8562354281
661023000000,62.8958616524
661123000000,62.9101493833
661223000000,62.8810252535
661323000000,62.8307252997
661423000000,62.8720185926
661523000000,62.8838394875
661623000000,62.8184111989
661723000000,62.8228102167
661823000000,62.758278439
661923000000,62.6381041394
662023000000,62.6942726176
662123000000,62.6311169614
662223000000,62.5245375091
662323000000,62.5049232557
662424000000,62.4136939805
662523000000,62.2997457829
662623000000,62.286324321
662723000000,62.2172925713
662823000000,62.0870860056
662923000000,61.9942505686
663023000000,61.9654833213
663124000000,61.8396835481
663223000000,61.7783153568
663323000000,61.6727428408
663424000000,61.5011548334
663524000000,61.4350181265
663623000000,61.3322365044
663723000000,61.204172275
663823000000,61.0852710119
663923000000,61.0035024418
664023000000,60.8392337332
664123000000,60.7666235687
664223000000,60.6536112925
664324000000,60.5143970318
664423000000,60.3775769741
664523000000,60.2415953672
664623000000,60.198434038
664723000000,60.0673533324
664823000000,59.9286835243
664923000000,59.7876678933
665024000000,59.6834953735
665123000000,59.5368247465
665223000000,59.4665715305
665323000000,59.3315732131
665423000000,59.2278570894
665523000000,59.1219258921
665623000000,58.9895145587
665723000000,58.8223831028
665823000000,58.7340086011
665923000000,58.6456443043
666023000000,58.494401527
666123000000,58.3923729058
666224000000,58.2716895087
666323000000,58.1233383722
666423000000,58.0426376365
666523000000,57.9422692352
666623000000,57.8151202368
666723000000,57.7150453828
666823000000,57.6100485644
666923000000,57.4987982205
667023000000,57.4006894166
667123000000,57.3092638577
667223000000,57.2054310793
667323000000,57.109777638
667424000000,57.0079858521
667523000000,56.9043820857
667623000000,56.8187947457
667723000000,56.7241313865
667823000000,56.6392901425
667924000000,56.5551897659
668023000000,56.4676632763
668124000000,56.3962911024
668223000000,56.3040109258
668324000000,56.2054134824
668424000000,56.1551911613
668523000000,56.0724758315
668623000000,55.9989512625
668723000000,55.9304652532
668823000000,55.8547681208
668923000000,55.7673300036
669023000000,55.7183168887
669124000000,55.6487734398
669225000000,55.5695299903
669323000000,55.5223100937
669424000000,55.4623392097
669523000000,55.430322053
669624000000,55.3518856696
669725000000,55.2956399951
669823000000,55.2694842756
669923000000,55.2247155747
670024000000,55.1471430621
670123000000,55.1255596598
670223000000,55.085136494
670323000000,55.0752296204
670424000000,55.0072036382
670524000000,54.9752235032
670623000000,54.9611433138
670724000000,54.9004176526
670823000000,54.8709902148
670923000000,54.8629768988
671023000000,54.8273891967
671123000000,54.7948475742
671224000000,54.7654653576
671330000000,54.7517209743
671423000000,54.7472914128
671523000000,54.734807542
671623000000,54.7233484555
671723000000,54.6830202006
671823000000,54.6745565424
671923000000,54.6842512612
672024000000,54.630330235
672123000000,54.6254194186
672223000000,54.6422963162
672323000000,54.6253462633
672423000000,54.6186762867
672523000000,54.6330883314
672623000000,54.6073894023
672724000000,54.6267028678
672824000000,54.610672369
672923000000,54.6075499539
673023000000,54.6212074375
673123000000,54.6355193075
673224000000,54.6165646712
673323000000,54.6151983819
673423000000,54.6278026907
673523000000,54.6479731886
673623000000,54.6767215998
673723000000,54.663798486
673823000000,54.6768497869
673923000000,54.6978965097
674023000000,54.7016537639
674124000000,54.6985411765
674223000000,54.7148638086
674324000000,54.7356265111
674425000000,54.7700403503
674524000000,54.7636161053
674623000000,54.7780700338
674724000000,54.8116318215
674822000000,54.8354149348
674924000000,54.8435912961
675023000000,54.8535569705
675124000000,54.8729805741
675223000000,54.9163870543
675323000000,54.9157333151
675423000000,54.9397744451
675523000000,54.971454148
675624000000,54.9815021523
675724000000,55.001920329
675823000000,55.0359531498
675923000000,55.0550934217
676023000000,55.077867367
676123000000,55.0808835665
676223000000,55.1037624434
676323000000,55.1352937179
676423000000,55.1473151623
676523000000,55.1835392795
676623000000,55.1971120665
676723000000,55.2321225032
676823000000,55.2821608472
676923000000,55.2636312166
677023000000,55.294674919
677123000000,55.3190679109
677223000000,55.3547746242
677324000000,55.3510694627
677423000000,55.3847816188
677524000000,55.4048345098
677623000000,55.4582499962
677725000000,55.4728083488
677824000000,55.4806558862
677923000000,55.5107294119
678023000000,55.5389826821
678123000000,55.5843347165
678223000000,55.6006061563
678324000000,55.6167968878
678423000000,55.6363831446
678523000000,55.6746523108
678623000000,55.6880065605
678723000000,55.7220640959
678823000000,55.7381825955
678923000000,55.7854568495
679023000000,55.7990856454
679124000000,55.8260270011
679223000000,55.8506217752
679323000000,55.8786622867
679423000000,55.9110521042
679523000000,55.9366741055
